SITE,SITE_NUM,NUMBER,X_METERS,Y_METERS,SPECIES_CODE,L1NUM,L1DBH,L2NUM,L2DBH,L3NUM,L3DBH,L4NUM,L4DBH,L5NUM,L5DBH,L6NUM,L6DBH,L7NUM,L7DBH,TOTLDBH,TOTLSTEM,TOTLBA,D1NUM,D1DBH,D2NUM,D2DBH,D3NUM,D3DBH,D4NUM,D4DBH,D5NUM,D5DBH,D6NUM,D6DBH,D7NUM,D7DBH,TOTDDBH,TOTDSTEM,TOTDBA,C1NUM,C1DBH,C2NUM,C2DBH,C3NUM,C3DBH,TOTCDBH,TOTCSTEM,TOTCBA,HEIGHT_1,HEIGHT_2,CANOPY_M,CANOPY2_M,AREAC,COPICE,DEAD,TOT_BIOM,LEAF_BIOM
Lukulu,1,470,13.1,5.5,14,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.59,1,1.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,2.00,1.0,1.0,0.79,0,0,0.34,0.073
Lukulu,1,472,12.6,8,14,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.23,1,3.90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,2.00,0.5,0.5,0.20,0,0,0.64,0.117
Lukulu,1,475,15.2,8.5,14,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.86,1,6.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,2.50,1.0,0.5,0.39,0,0,1.26,0.192
Lukulu,1,478,19.8,9,14,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.50,1,9.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.80,2.00,0.5,0.5,0.20,0,0,1.49,0.217
Lukulu,1,483,24,5,14,1,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.09,1,20.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.73,3.87,1.0,1.0,0.79,0,0,5.65,0.574
Lukulu,1,486,26,9,14,1,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,1,25.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.73,4.97,1.0,1.0,0.79,0,0,8.95,0.803
Lukulu,1,491,28.9,9.5,14,1,12.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.10,1,114.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.08,6.85,5.0,5.0,19.63,0,0,49.61,2.807
Lukulu,1,493,30.7,5,14,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.28,1,53.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.85,6.68,2.0,2.0,3.14,0,0,23.66,1.635
Lukulu,1,500,37.7,9.3,14,1,8.3,1,8.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.19,2,116.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.74,7.03,4.0,4.0,12.57,0,0,51.35,2.879
Lukulu,1,520,8.2,3,14,1,7.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,1,45.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.40,6.35,3.0,3.0,7.07,0,0,19.40,1.414
Lukulu,1,521,7.8,5,14,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.64,1,0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.00,1.0,0.5,0.39,0,0,0.06,0.021
Lukulu,1,526,13.9,5,14,1,4.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.14,1,13.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.50,4.00,1.0,1.0,0.79,0,0,3.94,0.441
Lukulu,1,529,18.6,4,14,1,12.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.73,1,127.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.62,7.21,6.0,6.0,28.27,0,0,57.37,3.122
Lukulu,1,533,22.9,1,14,1,12.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.10,1,114.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.10,8.25,5.0,5.0,19.63,0,0,59.12,3.192
Lukulu,1,535,20.7,2.5,14,1,5.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.73,1,25.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.57,5.22,3.0,3.0,7.07,0,0,9.37,0.831
Lukulu,1,539,28.1,2,14,1,7.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.32,1,42.10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.87,5.48,1.0,1.0,0.79,0,0,15.58,1.205
Lukulu,1,550,35.6,2.5,14,1,12.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.10,1,114.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.40,6.35,4.0,4.0,12.57,0,0,46.19,2.665
Lukulu,1,557,38.8,3.5,14,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,1,31.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.19,4.74,3.0,2.0,4.71,0,0,10.42,0.898
Lukulu,1,562,43.7,2.5,14,1,10.2,1,7.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.83,2,127.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.51,6.35,5.0,5.0,19.63,0,0,50.89,2.860
Lukulu,1,567,47.4,0.3,14,1,7.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.32,1,42.10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.91,5.35,2.0,1.0,1.57,0,0,15.22,1.185
Lukulu,1,22,12.5,45.8,16,1,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.41,1,23.00,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.73,4.40,3.0,2.5,5.89,0,0,7.15,0.682
Lukulu,1,111,1,38,16,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.23,1,3.90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,1.50,1.0,1.0,0.79,0,0,0.48,0.096
Lukulu,1,117,7,35,16,1,16.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16.55,1,215.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,7.81,12.57,5.0,4.0,15.71,0,0,159.12,6.577
Lukulu,1,141,37.8,37,16,1,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.41,1,23.00,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.15,3.87,2.0,2.0,3.14,0,0,6.34,0.624
Lukulu,1,257,15.9,28.5,16,1,2.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.55,1,5.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.00,4.00,1.5,1.5,1.77,0,0,1.57,0.226
Lukulu,1,263,23.7,29.4,16,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.00,2.50,1.0,1.0,0.79,0,0,1.54,0.222
Lukulu,1,363,15.1,18,16,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.05,1,28.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.50,1.5,1.5,1.77,0,0,5.17,0.539
Lukulu,1,8,3.5,48.5,20,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.73,3.19,1.0,1.5,1.18,0,0,2.73,0.338
Lukulu,1,69,4,43.5,20,1,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.91,1,2.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.00,3.00,1.0,1.0,0.79,0,0,0.70,0.125
Lukulu,1,81,11,41.5,20,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.46,1,15.60,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.35,6.85,2.0,1.0,1.57,0,0,7.53,0.708
Lukulu,1,256,15.6,29.5,20,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.50,1,9.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.91,3.47,1.0,1.0,0.79,0,0,2.52,0.318
Lukulu,1,345,5.7,16.5,20,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.23,1,3.90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.00,3.00,1.0,1.0,0.79,0,0,0.93,0.154
Lukulu,1,11,4.6,49,24,1,2.9,1,1.3,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,7.96,3,19.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.73,4.85,4.0,3.0,9.42,0,0,6.61,0.644
Lukulu,1,36,20.5,48.5,24,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.00,4.00,3.0,2.0,4.71,0,0,2.40,0.307
Lukulu,1,65,1,41,24,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.00,3.00,3.0,3.0,7.07,0,0,2.58,0.324
Lukulu,1,68,2.4,44.2,24,3,2.5,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,4,26.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,5.00,4.0,4.0,12.57,0,0,9.30,0.827
Lukulu,1,94,23.9,41.5,24,6,2.9,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,16,45.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,3.00,3.0,3.0,7.07,0,0,9.55,0.843
Lukulu,1,133,27.7,37,24,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,2.50,2.0,2.0,3.14,0,0,2.17,0.286
Lukulu,1,167,9.8,32.5,24,1,2.5,2,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.41,3,17.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,5.00,5.0,5.0,19.63,0,0,6.40,0.629
Lukulu,1,168,11.3,33.5,24,1,2.9,2,2.5,11,1.6,0,0.0,0,0.0,0,0.0,0,0.0,7.00,14,38.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.00,6.00,5.0,5.0,19.63,0,0,15.60,1.206
Lukulu,1,215,5.6,27.5,24,15,3.5,15,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.09,30,174.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.41,7.21,7.0,7.0,38.48,0,0,77.16,3.877
Lukulu,1,398,0.5,13,24,1,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.82,1,11.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.00,5.00,3.0,2.0,4.71,0,0,4.18,0.461
Lukulu,1,461,5,7,24,1,3.2,2,2.2,1,1.9,0,0.0,0,0.0,0,0.0,0,0.0,7.32,4,18.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,3.00,5.0,6.0,23.56,0,0,4.08,0.453
Lukulu,1,522,9.4,2,24,60,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.59,60,119.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0.00,5.00,4.0,4.0,0.00,0,0,38.20,2.320
Lukulu,1,15,8.6,49.8,26,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14.96,1,175.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.35,7.40,12.0,10.0,94.25,0,0,79.74,3.971
Lukulu,1,20,10.4,48,26,1,7.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,1,45.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.97,7.21,2.5,3.0,5.89,0,0,21.87,1.543
Lukulu,1,26,17.4,46.5,26,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.28,1,53.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.50,1.0,2.0,1.57,0,0,9.36,0.830
Lukulu,1,27,17.5,47,26,1,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.09,1,20.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.50,4.00,3.0,5.0,11.78,0,0,5.83,0.588
Lukulu,1,28,14.5,49.5,26,1,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.05,1,28.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,2.50,1.0,1.0,0.79,0,0,5.17,0.539
Lukulu,1,39,23,47,26,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.50,1,9.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.85,4.51,2.0,1.0,1.57,0,0,3.22,0.381
Lukulu,1,44,31.3,47.5,26,1,15.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15.60,1,191.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.74,8.99,6.0,5.0,23.56,0,0,103.64,4.809
Lukulu,1,77,11,42.5,26,1,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5.09,1,20.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.97,6.35,4.0,4.0,12.57,0,0,9.02,0.808
Lukulu,1,90,18.9,45,26,1,22.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22.92,1,412.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.29,9.26,12.0,10.0,94.25,0,0,220.46,8.346
Lukulu,1,116,5.4,35,26,1,8.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.59,1,58.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.67,7.60,5.0,4.0,15.71,0,0,28.71,1.883
Lukulu,1,118,9,35.5,26,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.86,1,6.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.00,4.00,1.0,1.0,0.79,0,0,1.97,0.266
Lukulu,1,143,43,38,26,1,18.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18.46,1,267.70,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,6.51,10.51,10.0,8.0,62.83,0,0,165.13,6.758
Lukulu,1,144,43.4,38.4,26,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.77,1,17.90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.29,5.76,2.0,2.0,3.14,0,0,7.28,0.691
Lukulu,1,149,43.4,35,26,1,29.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29.92,1,703.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.97,10.51,12.0,10.0,94.25,0,0,410.94,13.153
Lukulu,1,150,43.2,35.5,26,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.68,1,35.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.62,11.66,4.0,4.0,12.57,0,0,26.75,1.788
Lukulu,1,155,0.9,31.2,26,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.50,4.00,1.0,1.0,0.79,0,0,2.40,0.307
Lukulu,1,157,3.3,31.5,26,1,6.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.68,1,35.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,1.00,4.00,1.5,1.5,1.77,0,0,9.74,0.855
Lukulu,1,158,4.9,32,26,1,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2.23,1,3.90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.50,4.50,1.0,1.0,0.79,0,0,1.37,0.204
Lukulu,1,195,40.6,34,26,1,12.7,1,29.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42.65,2,830.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.97,8.25,12.0,12.0,113.10,0,0,382.58,12.484
Lukulu,1,197,46.7,33.5,26,1,7.6,1,55.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63.03,2,2455.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.10,9.26,10.0,5.0,39.27,0,0,1187.53,28.554
Lukulu,1,207,2.5,25.8,26,1,12.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.10,1,114.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,7.21,10.17,6.0,5.0,23.56,0,0,72.05,3.687
Lukulu,1,208,3.2,27.5,26,1,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.50,1,9.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.57,5.62,2.0,2.0,3.14,0,0,3.96,0.443
Lukulu,1,216,5.7,29.4,26,1,3.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.18,1,7.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.00,4.00,1.0,1.0,0.79,0,0,2.40,0.307
Lukulu,1,217,6.7,29.3,26,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,1,31.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.35,8.49,7.0,7.0,38.48,0,0,18.07,1.343
Lukulu,1,224,6.9,26,26,1,8.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.91,1,62.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.10,8.99,5.0,5.0,19.63,0,0,36.03,2.223
Lukulu,1,234,10.6,27,26,1,8.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8.28,1,53.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,5.35,8.25,6.0,5.0,23.56,0,0,28.88,1.891
Lukulu,1,236,10.5,25.5,26,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,1,31.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,3.47,4.74,5.0,3.0,11.78,0,0,10.42,0.898
Lukulu,1,277,48.9,30,26,1,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6.37,1,31.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.50,5.00,3.0,3.0,7.07,0,0,10.97,0.932
Lukulu,1,296,12.1,23,26,1,9.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9.23,1,66.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,4.08,7.03,1.0,1.0,0.79,0,0,30.51,1.968
Lukulu,1,299,14.1,24.5,26,1,7.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7.64,1,45.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00,0,0.00,0,0.0,0,0.0,0,0.0,0.00,0,0.00,2.00,2.50,1.0,1.0,0.79,0,0,8.04,0.743
